,0,1,2,3,4,5,6
NLAB.ST,0.25683323,0.1051248,0.20356184,0.31766945,0.48251542,0.52870286,0.54051805
NOKIA-SEK.ST,0.30307847,0.47157085,0.42468262,0.59540045,0.60747045,0.66331816,0.63765824
NWG.ST,1.712853,2.065415,1.9722168,2.0345013,2.0043013,1.9252505,1.8186188
NYF.ST,-0.841291,-0.7021809,-0.67569673,-0.7331119,-0.6382051,-0.7999566,-0.91179734
ONCO.ST,0.8656401,0.9703233,0.9781433,1.0489748,1.1206867,1.0884453,1.034783
ORES.ST,-1.1332953,-0.9235036,-0.944045,-0.94011617,-0.89525914,-1.0080204,-1.1091189
PAX.ST,-1.1105362,-1.0659028,-1.0156232,-1.014434,-0.8980398,-0.9877567,-1.0567746
PENG-B.ST,5.072015,4.6642694,4.796926,5.1683216,5.3653784,5.693257,5.8528104
PLED.ST,19.749916,18.459566,18.890179,19.531878,20.03669,20.744473,21.173573
PRCO-B.ST,-0.2333482,0.24983089,0.06273588,0.26974678,0.13604958,0.18130143,0.10984739
RAY-B.ST,2.0793564,1.7645413,1.9463677,2.006128,2.2597961,2.2753537,2.2955174
SBB-B.ST,-1.3700377,-1.0897686,-1.145399,-1.1191698,-1.1114981,-1.2124531,-1.3178519
SCA-B.ST,-1.0518545,-0.7577229,-0.8213206,-0.7882645,-0.78841686,-0.8854794,-0.9913809
SECT-B.ST,-5.0886116,-4.818124,-4.864706,-4.867705,-4.8518972,-4.9770427,-5.0903387
SENS.ST,14.158868,10.844993,11.774096,13.306091,14.374447,16.235134,17.361671
SEZI.ST,-2.298883,-2.0913465,-2.1049995,-2.126212,-2.0741103,-2.2101212,-2.3203547
SF.ST,-1.5634149,-1.3675566,-1.3670572,-1.4157671,-1.3486253,-1.5093713,-1.6279796
SINT.ST,-2.097455,-1.9143445,-1.9179003,-1.9331659,-1.871843,-1.9975237,-2.0996776
SKF-B.ST,-0.5144403,-0.40718406,-0.38542813,-0.38002312,-0.29128176,-0.38804817,-0.46920112
SLITE.ST,-2.5956213,-2.807306,-2.5859342,-2.8307853,-2.5301948,-2.8216329,-2.9404697
SMF.ST,5.37896,4.7444286,5.1432095,4.8904924,5.3823185,5.13526,5.0866847
SNM.ST,9.166561,6.8246813,7.506692,8.618385,9.401459,10.720118,11.519598
SOF-B.ST,-2.2336898,-3.1565604,-2.8384926,-2.4133213,-2.0269084,-1.5673918,-1.2864323
SPEC.ST,-3.5271924,-3.5679417,-3.4918203,-3.4704168,-3.3281267,-3.3850887,-3.4295058
STAR-B.ST,8.924839,6.2241516,6.962594,8.341059,9.193312,10.822247,11.786031
STRAX.ST,99.37409,59.387238,69.78692,87.30565,99.10075,121.67562,135.37
SVIK.ST,37.07507,30.899252,32.446423,35.615627,37.391468,41.23974,43.49457
TEL2-B.ST,1.3035227,1.4444716,1.4425431,1.4799173,1.5461682,1.4724344,1.394924
TELIA.ST,-0.7215274,-0.8247127,-0.7242327,-0.70663106,-0.533909,-0.5909054,-0.62971807
THULE.ST,-2.5181532,-2.2740808,-2.313891,-2.2947628,-2.2711492,-2.3729029,-2.4736233
TIETOS.ST,4.8749695,4.8520803,4.852364,5.136788,5.1987944,5.387269,5.4393272
TOBII.ST,0.69754547,0.8105187,0.79307675,0.9410071,0.9842924,1.0257802,1.0014547
TORSAB.ST,-0.88489205,-0.6469978,-0.67368907,-0.68934125,-0.6499064,-0.78617644,-0.90084857
VERI.ST,0.6347093,0.54701394,0.6128296,0.7567857,0.88611037,0.95286053,0.9653283
XBRANE.ST,0.06062055,0.05536212,0.11453041,0.14913225,0.27647883,0.22346309,0.17469911
ACE.ST,1.1818476,1.39954,1.3770574,1.3861626,1.4295328,1.3195324,1.2183567
ADDT-B.ST,-1.2142614,-1.0968589,-1.0547519,-1.1428996,-1.0300273,-1.2193881,-1.3403196
AGRO.ST,80.729805,48.55514,56.94946,71.05072,80.56324,98.71472,109.735374
ALLG-B.ST,3.3054748,2.8858933,3.0161505,3.4097946,3.601296,3.9554234,4.1283984
ANOD-B.ST,83.43989,53.81027,61.546494,74.53514,83.32456,100.027565,110.161545
ARP.ST,-0.9606848,-0.7102434,-0.7429984,-0.75275666,-0.7203898,-0.85209256,-0.966193
ASAP.ST,-1.2464433,-1.2335881,-1.1401063,-1.2515295,-1.0864258,-1.281666,-1.3904742
ATIC.ST,2.1430779,2.2949224,2.2222867,2.5120652,2.4956002,2.6676354,2.6913972
ATVEXA-B.ST,-0.5756153,-0.25393057,-0.3304093,-0.28913316,-0.30280036,-0.39599308,-0.5038776
AUR.ST,152.47238,39.0963,69.180534,116.10227,149.97221,211.58247,249.54741
AXFO.ST,0.8039485,1.0359609,1.0143573,0.9868112,1.0342919,0.8845815,0.7639316
AZELIO.ST,-1.3358066,-1.2591711,-1.2076589,-1.2634016,-1.1431775,-1.2936571,-1.392425
BEGR.ST,9.945066,4.81797,6.234026,8.472484,10.093221,12.903106,14.620107
BEIA-B.ST,10.524147,10.219301,10.456546,10.310307,10.636078,10.439933,10.367427
BEIJ-B.ST,-1.7570394,-1.6166177,-1.5926467,-1.6490958,-1.5566384,-1.717686,-1.8295976
BESQ.ST,2.5574753,2.8019304,2.7332528,2.8736184,2.8659887,2.8788507,2.824655
BETCO.ST,0.8661536,1.0311774,1.0485717,0.98363394,1.0717547,0.8961618,0.77404207
BIOG-B.ST,-1.5930037,-1.3802266,-1.3959209,-1.412791,-1.3630571,-1.4955955,-1.604899
BMAX.ST,1.9417675,1.8644942,1.880717,2.17561,2.2528527,2.4609408,2.528417
BOL.ST,-0.13220955,0.038143862,0.01766928,0.08592468,0.12875739,0.08423458,0.01665115
BONES.ST,-1.2652079,-1.4352957,-1.2304624,-1.4914831,-1.2034258,-1.5209198,-1.6581854
BRAV.ST,-0.5092621,-0.34566835,-0.33195367,-0.38292712,-0.30035537,-0.46056595,-0.5755436
BURE.ST,-1.1537689,-0.891827,-0.97818434,-0.8065251,-0.83613557,-0.7915935,-0.8338156
CAMX.ST,-3.5549011,-3.3730464,-3.3936207,-3.347265,-3.3067684,-3.3706467,-3.4464874
CANTA.ST,-2.267186,-2.0782108,-2.0858471,-2.0933366,-2.0369925,-2.1553576,-2.25498
CBTT-B.ST,1.7426116,1.9802178,1.9520758,1.9496677,1.9887018,1.8633524,1.7526444
CI-B.ST,-0.45695037,-0.77176785,-0.48250368,-0.82406014,-0.44708997,-0.82129645,-0.962463
CLAS-B.ST,1.0549462,1.0014353,1.0919151,1.092118,1.2528852,1.1733762,1.1201062
CLAV.ST,2.1034267,1.6977224,1.7839079,2.3086512,2.4513025,2.9305606,3.1529853
CRED-A.ST,-1.3919739,-1.1473184,-1.1786208,-1.1858162,-1.1523741,-1.2802688,-1.3919057
DELARK.ST,-2.3322165,-2.0107718,-2.0837843,-2.0591588,-2.0698473,-2.1777418,-2.2912269
DOM.ST,-1.1324292,-0.9253844,-0.9485541,-0.93308616,-0.8908957,-0.99241215,-1.0887727
EKTA-B.ST,0.9488559,1.1546327,1.1282644,1.1640966,1.2033575,1.1203998,1.0315394
ELUX-B.ST,0.5570091,0.74041575,0.70280355,0.8157848,0.83987975,0.8364615,0.7840182
EMBRAC-B.ST,-0.74025935,-0.55584586,-0.5512017,-0.5986753,-0.52616787,-0.68535924,-0.8023488
ESSITY-A.ST,-0.8674341,-0.60568464,-0.64334756,-0.6597509,-0.6305755,-0.7720611,-0.89262015
ESSITY-B.ST,-0.006805621,0.3056192,0.23867193,0.25416073,0.25287363,0.13410546,0.015937088
EWRK.ST,2.0002375,2.126079,2.1426635,2.1489224,2.2332504,2.1332018,2.0479715
FABG.ST,0.8075991,1.0617472,1.0272532,1.020093,1.0522828,0.9205248,0.80513674
FAG.ST,2.2349458,2.2359278,2.2583451,2.4301174,2.515279,2.5945487,2.5998774
FASTAT.ST,-5.595121,-5.560507,-5.4740663,-5.6083717,-5.451631,-5.6696334,-5.79011
FEEL.ST,6.797932,5.201329,5.6503444,6.529662,7.065733,8.05423,8.626537
FOOT-PREF.ST,-2.4270527,-2.1580267,-2.2023182,-2.2092075,-2.1882536,-2.3201473,-2.4372752
FPAR-PREF.ST,-1.4423854,-1.1071045,-1.1962842,-1.133407,-1.1610081,-1.2348241,-1.3365022
GENI.ST,0.784498,1.2182254,1.0610938,1.2410356,1.1387018,1.1651014,1.0926816
GHUS-B.ST,0.45918494,0.53613937,0.53357166,0.6758468,0.73548836,0.77595156,0.7554515
GRNG.ST,0.46672308,0.67256194,0.6318166,0.7237359,0.74498105,0.7181134,0.6531842
HANDI.ST,-1.3078947,-1.1380184,-1.1610359,-1.0835178,-1.044836,-1.0787702,-1.1413552
HEBA-B.ST,-1.663239,-1.3951498,-1.4362725,-1.4482462,-1.4239947,-1.5607208,-1.6795453
HMS.ST,1.2887874,1.3898382,1.426338,1.3981575,1.5031048,1.3742429,1.2808466
HOLM-B.ST,-0.6291648,-0.43388382,-0.43964198,-0.46950528,-0.40735307,-0.55195504,-0.6648295
HRNTS.ST,6.765144,7.015582,6.980917,6.969502,7.0071664,6.865204,6.743021
IMPC.ST,18.937939,17.668264,18.046774,18.763243,19.22218,19.998907,20.44649
ISOFOL.ST,-1.0670543,-0.9889722,-0.9731889,-0.89854,-0.81973076,-0.8431852,-0.8893609
KAMBI.ST,-0.169688,-0.27470094,-0.15018772,-0.19482967,0.0006066238,-0.11310684,-0.17284
KARO.ST,11.333001,3.580328,5.6514893,9.091306,11.455691,15.808457,18.448776
KDEV.ST,11.981188,10.244138,10.722303,11.700058,12.27148,13.370657,14.0032835
KFAST-B.ST,-1.4495157,-1.1695044,-1.2281319,-1.2105423,-1.2049559,-1.3149371,-1.4249914
KINV-A.ST,2.2931166,1.8822347,2.0825815,2.2056837,2.4791934,2.5677829,2.6292117
KLED.ST,1.2666684,1.5203409,1.4753677,1.5085832,1.5288812,1.4362257,1.3370081
KLOV-B.ST,-0.32274565,-0.18892184,-0.15428595,-0.23117591,-0.12711643,-0.3073503,-0.42618355
LIAB.ST,-0.51647055,-0.42548975,-0.41323146,-0.34705523,-0.27042946,-0.30513054,-0.35825357
LIDDS.ST,-1.8853356,-1.7598141,-1.7361351,-1.7657025,-1.6753191,-1.8071053,-1.9044645
LIPI.ST,6.978975,7.2502503,7.1922665,7.2684903,7.276119,7.2195654,7.1323447
LUPE.ST,0.54379666,0.4923501,0.62770593,0.45425066,0.6678379,0.4179122,0.2932538
MANG.ST,0.98490405,1.1087317,1.1413258,1.0943677,1.1953245,1.0454599,0.9406787
MEAB-B.ST,-2.500566,-2.7149858,-2.674491,-2.276663,-2.1805356,-1.8484097,-1.7104467
NEWA-B.ST,-1.0774294,-0.9988768,-0.97972125,-0.9256269,-0.8409654,-0.8859759,-0.9420914
NHCBHFFS.ST,-82.96445,-83.12856,-83.064735,-83.02151,-82.94355,-82.893265,-82.85682
NOBINA.ST,-0.7630961,-0.5217815,-0.55066884,-0.563087,-0.52595484,-0.65963864,-0.7737538
NOTE.ST,-2.7924619,-2.912074,-2.7526228,-2.909599,-2.6760318,-2.894921,-2.9956794
NP3.ST,-0.47508213,-0.20177947,-0.25114554,-0.23386146,-0.21911958,-0.32830757,-0.436256
OEM-B.ST,-0.3169738,-0.08778267,-0.1088735,-0.12968971,-0.084102765,-0.22441308,-0.33969176
PACT.ST,-0.5529176,-0.42269146,-0.4367658,-0.32800803,-0.28115112,-0.278968,-0.3212921
PDX.ST,0.686157,0.7793762,0.8110322,0.8105526,0.90921766,0.8090137,0.7286747
PEAB-B.ST,-0.57247466,-0.33431554,-0.37202153,-0.3459644,-0.31928018,-0.41493264,-0.51280355
PRIC-B.ST,-3.4575322,-3.0935576,-3.2123108,-3.0789773,-3.1429574,-3.1483228,-3.223629
QLINEA.ST,-5.014921,-4.755618,-4.8010216,-4.790295,-4.773891,-4.883857,-4.9892855
RATO-A.ST,7.5641613,6.42727,6.827683,7.288156,7.764302,8.281917,8.612256
RATO-B.ST,22.79387,21.122263,21.686451,22.353601,23.012413,23.791563,24.290668
REJL-B.ST,0.13047059,0.29719627,0.3086951,0.26554444,0.34543586,0.1923932,0.08012189
RESURS.ST,-0.16657625,0.14591736,0.059940364,0.15037145,0.12561385,0.08125173,-0.0053429794
SALT-B.ST,6.0000043,4.4354477,4.930714,5.6653814,6.2318015,7.0784774,7.600386
SANION.ST,2.2084079,2.3194726,2.2940073,2.4759464,2.5114484,2.5846634,2.573004
SBB-D.ST,-0.99976635,-0.7204567,-0.7703403,-0.7674567,-0.7519059,-0.87675655,-0.99254453
SEB-A.ST,0.73620945,0.95416564,0.915679,0.97561234,1.0017414,0.9404217,0.8588213
SEB-C.ST,-0.9959022,-0.84137887,-0.8301917,-0.8578606,-0.77932715,-0.91471344,-1.0178858
SINCH.ST,-2.4035332,-2.0502107,-2.145499,-2.0846007,-2.120159,-2.1965897,-2.3008637
SIVE.ST,-0.46933985,-0.3799093,-0.3325353,-0.39048493,-0.27383935,-0.4291491,-0.5318691
SKA-B.ST,-0.32159382,-0.45402476,-0.33435816,-0.33985212,-0.14656247,-0.22168761,-0.26413712
SOBI.ST,-0.2067221,-0.092204995,-0.08698967,-0.026661338,0.042414214,-0.0011238495,-0.06071499
SSAB-B.ST,24.067003,22.31345,22.726473,23.96998,24.492342,25.838722,26.563005
TETY.ST,3.040852,3.2799757,3.2128808,3.3583055,3.352216,3.3706412,3.3194664
TFBANK.ST,-1.909411,-1.7030411,-1.7154641,-1.7405958,-1.6863958,-1.8268324,-1.9390577
TRAIN-B.ST,-47.449608,-47.794262,-47.56055,-47.7958,-47.508873,-47.73631,-47.801678
TREL-B.ST,-0.80751723,-0.6285016,-0.64994216,-0.5933433,-0.5514083,-0.6080843,-0.6817603
UPSALE.ST,-0.10353351,0.14465666,0.10226488,0.1339879,0.15540409,0.06391716,-0.033376217
VICO.ST,0.6618204,0.6719187,0.6864711,0.8711023,0.94624436,1.0383911,1.0485215
WALL-B.ST,-0.69327754,-0.4403885,-0.47369698,-0.4866503,-0.45413202,-0.589987,-0.7064679
ZETA.ST,1.4702884,1.7288796,1.6826432,1.7120423,1.7315692,1.6339815,1.5318695
3KR.ST,-0.5205603,-0.30509952,-0.31637943,-0.35947937,-0.3018331,-0.46303746,-0.58586293
ABSO.ST,5.632248,5.901077,5.8591504,5.8697042,5.896691,5.7760286,5.66209
ACRI.ST,-1.2241884,-1.0526437,-1.0389768,-1.104546,-1.0217829,-1.1969948,-1.3191622
ALIF-B.ST,-0.2700561,0.047200266,-0.02376341,0.008553536,0.0003387082,-0.10046159,-0.2105879
ALM.ST,9.415642,6.330533,7.1453123,8.717206,9.668315,11.540954,12.640757
AM1S.ST,0.21485987,0.25694078,0.33457512,0.23566571,0.38599056,0.19636673,0.08510622
ARISE.ST,-0.0062297233,-0.08046071,0.06929136,-0.1146651,0.11184789,-0.14264518,-0.2650036
ATA-SDB.ST,1.0462091,0.9108622,1.062643,0.9671583,1.1931695,1.033284,0.95810837
ATRE.ST,-0.79223883,-0.6142185,-0.64811903,-0.55291384,-0.5232879,-0.5437827,-0.6033415
BALCO.ST,-0.086230084,0.17001234,0.13232778,0.13312648,0.16081692,0.037623312,-0.074069075
BILI-A.ST,-0.8958212,-0.6620841,-0.7053417,-0.654277,-0.6341094,-0.7046876,-0.7916275
BILL.ST,0.46401113,0.73041904,0.66696084,0.7482008,0.74694765,0.7003269,0.618937
BINV.ST,18.133276,12.226202,13.806719,16.52301,18.328182,21.70809,23.746311
BIOVIC-B.ST,-2.3278968,-2.288262,-2.2099268,-2.3098521,-2.1612897,-2.348487,-2.4572759
BONAV-A.ST,-0.52731943,-0.50761694,-0.46619412,-0.39860415,-0.29217464,-0.31490386,-0.35357627
BONEX.ST,-3.323129,-3.12673,-3.1398795,-3.148848,-3.0972712,-3.2188356,-3.3213086
BORG.ST,-3.6731076,-4.913082,-4.503325,-3.9553158,-3.4762685,-2.850472,-2.4604318
BOUL.ST,3.1274924,3.353025,3.3103435,3.3898816,3.4106746,3.3673215,3.2926111
BRE2.ST,-1.4756942,-1.1151958,-1.2183939,-1.1398298,-1.182895,-1.2445753,-1.3442494
BRG-B.ST,10.943063,8.52111,9.211981,10.3885145,11.192207,12.582993,13.415775
BUFAB.ST,-3.058558,-2.8760285,-2.885784,-2.8830273,-2.8287303,-2.9365416,-3.0312896
BYGGP.ST,-1.9662848,-1.7464784,-1.769162,-1.7707046,-1.7292086,-1.8472399,-1.9512113
CALTX.ST,-1.0256288,-1.0053034,-0.9128797,-1.0283906,-0.86467916,-1.0646093,-1.1761098
CAST.ST,-0.50873226,-0.24904446,-0.2867522,-0.29355326,-0.26561916,-0.396664,-0.5121095
CFISH.ST,-5.8703794,-5.903878,-5.800812,-5.9034424,-5.729225,-5.9077196,-6.003725
CLIME-B.ST,0.32495046,0.41984072,0.42810935,0.5127241,0.58351964,0.5669944,0.52158934
COOR.ST,0.34483615,0.55568326,0.5468168,0.5079665,0.56775033,0.41142303,0.2914468
CORE-PREF.ST,-1.0787121,-0.7974563,-0.8490475,-0.84319013,-0.829523,-0.9517255,-1.0666612
CRAD-B.ST,3.7353776,3.7771628,3.8677266,3.7327828,3.8996074,3.6722646,3.5446463
CTM.ST,8.79881,8.011112,8.191,8.953058,9.190677,9.949362,10.334983
DEDI.ST,-0.14338018,-0.24011947,-0.23711064,0.12843928,0.18842633,0.46990746,0.5708591
DIOS.ST,0.74465436,1.0963817,1.0038522,1.0613028,1.0315721,0.94849265,0.8404009
DMYD-B.ST,1.8540393,2.0673747,2.0314834,2.098819,2.1264234,2.073679,1.9968532
DUNI.ST,0.08407856,0.24395353,0.26079014,0.20519574,0.2916038,0.12682666,0.010254197
EAST.ST,-1.5012828,-1.1532753,-1.2439141,-1.1927354,-1.2219396,-1.3085027,-1.4168688
ERIC-B.ST,13.249915,10.699898,11.435498,12.637084,13.49271,14.92315,15.785726
EVO.ST,-2.095432,-1.9370255,-1.9162724,-1.9848077,-1.8963258,-2.0706668,-2.189926
FMM-B.ST,0.452607,0.7141874,0.6726188,0.67571825,0.7007426,0.5774722,0.4643599
FPIP.ST,-1.117647,-0.8454409,-0.9022546,-0.8580721,-0.85227805,-0.93459773,-1.0311246
FRISQ.ST,0.41416222,0.03691007,0.2090695,0.3854424,0.6255295,0.7639244,0.8428185
GARO.ST,0.9171168,0.966994,1.0463715,0.9321849,1.0850827,0.8790652,0.7598718
HLDX.ST,3.7538342,3.4916813,3.5954666,3.855271,4.024629,4.224437,4.312581
HOLM-A.ST,0.32025802,0.26474983,0.40901965,0.21493216,0.4369728,0.16897064,0.038158294
HOVD.ST,-0.7383554,-0.3801749,-0.48630026,-0.38817155,-0.43518272,-0.4773571,-0.5684207
HUSQ-A.ST,0.0015460198,-0.37533137,-0.26922396,0.1337651,0.30039224,0.6578431,0.8262299
IBT-B.ST,2.0735319,2.0442722,2.1034133,2.1929111,2.3171098,2.321966,2.301277
ICA.ST,-0.41306233,-0.17606299,-0.20985991,-0.19783252,-0.16620055,-0.27589017,-0.3796563
INDU-C.ST,-0.8037248,-0.4973381,-0.5675242,-0.5285587,-0.5354163,-0.62880296,-0.73490065
INSTAL.ST,0.012717037,0.2612958,0.22669896,0.2296417,0.26016453,0.14045751,0.031368677
INVE-B.ST,-0.28658158,-0.062023427,-0.08329542,-0.09871196,-0.052999802,-0.18785915,-0.3005413
INWI.ST,-1.1262128,-0.9328772,-0.96541274,-0.888284,-0.8591977,-0.89712954,-0.9645628
KLOV-A.ST,2.9910543,2.6576874,2.8002796,3.0229497,3.2321777,3.4078596,3.495923
LAMM-B.ST,-0.009457949,-0.15499268,-0.05123868,0.027918017,0.20093817,0.21128048,0.2065853
LATO-B.ST,-2.603567,-2.4047487,-2.4151227,-2.4343886,-2.3794684,-2.5117116,-2.618984
LUC.ST,9.748613,9.158098,9.279797,9.967102,10.146798,10.804057,11.122096
LUG.ST,1.905773,2.1056612,2.1053107,2.0585072,2.127812,1.9645282,1.8429873
MAG.ST,0.3903703,0.41330075,0.38341856,0.69489884,0.7224795,0.93400353,0.9904382
MEKO.ST,-0.60308886,-0.6441964,-0.6314951,-0.37662676,-0.3044615,-0.13713895,-0.08994969
MIDW-A.ST,-5.3948803,-6.2807703,-6.07428,-5.34914,-5.07747,-4.3295827,-3.9401765
MIDW-B.ST,-2.2270362,-3.6511347,-3.2474425,-2.472228,-1.9829634,-1.1128334,-0.6107008
MOB.ST,22.312859,21.405582,21.808676,21.991682,22.484182,22.687378,22.85691
MVIR-B.ST,35.791435,24.644146,27.917555,31.957129,35.607624,41.002033,44.485916
NCAB.ST,0.08843785,0.21341005,0.24706523,0.1887475,0.29133296,0.13028753,0.02054274
NCC-B.ST,1.1588442,1.3915887,1.3409283,1.4252249,1.4381318,1.3982815,1.3235788
NENT-A.ST,-0.48153585,-0.11370064,-0.22051838,-0.13824181,-0.18431586,-0.24450195,-0.34491077
NIL-B.ST,-3.9915833,-4.157614,-4.0550046,-3.93673,-3.7720416,-3.7144008,-3.6939557
NTEK-B.ST,-0.5504919,-0.5981274,-0.5389149,-0.45020124,-0.32267267,-0.3177256,-0.3379854
OASM.ST,-2.6934164,-2.8935578,-2.7488513,-2.7468886,-2.5319145,-2.586041,-2.6091712
PNDX-B.ST,-0.04959762,0.057157278,0.0940837,0.045387298,0.15201591,0.002020225,-0.10130808
QAIR.ST,5.0858936,5.391645,5.323512,5.3496046,5.3499823,5.238335,5.122124
QLRO.ST,4.520749,3.2366698,3.661807,4.248674,4.7435994,5.408202,5.8199034
SAAB-B.ST,-0.8401843,-0.6922813,-0.7067199,-0.6242261,-0.57697946,-0.6028296,-0.65905946
SAS.ST,35.21565,28.409609,30.183681,33.48478,35.52575,39.58652,41.99724
SBB-PREF.ST,-1.2244023,-0.93080294,-0.988863,-0.97820514,-0.9714932,-1.0906712,-1.2059159
SCST.ST,0.20126301,0.3758104,0.38241434,0.34050587,0.41637745,0.2623347,0.14804824
SECARE.ST,-1.4308647,-1.5519899,-1.3788397,-1.5844822,-1.3333966,-1.6016084,-1.723465
SECU-B.ST,-0.11959893,-0.3351482,-0.18735845,-0.16617166,0.054493025,0.018143194,0.0031235893
SEDANA.ST,0.33521217,0.48343638,0.51091295,0.43547568,0.5335188,0.35105807,0.22872446
SENZA.ST,5.8212657,5.801014,5.7461348,6.22067,6.221447,6.5926833,6.719051
SHB-B.ST,-0.33601278,-0.3377938,-0.26315507,-0.29065183,-0.14531645,-0.25911525,-0.33351508
SKMO.ST,-0.41015434,-0.12682295,-0.19318523,-0.13152298,-0.13517857,-0.20317082,-0.29569978
SOLT.ST,0.64160544,0.55342805,0.6683652,0.6320943,0.8185782,0.7092093,0.6484777
SPOR.ST,-2.2355125,-2.6901772,-2.4596252,-2.3906505,-2.0876076,-2.0412114,-1.9899858
SSAB-A.ST,17.476688,15.525647,16.005943,17.267515,17.860191,19.258223,20.028297
STE-A.ST,1.3742763,1.6363986,1.5678482,1.678935,1.6715136,1.6543369,1.5857377
STE-R.ST,0.8391482,1.1580421,1.0319778,1.2652528,1.1944616,1.2884012,1.2583598
STEF-B.ST,-1.7455643,-1.6243902,-1.5921625,-1.6478513,-1.5472994,-1.7043904,-1.8119074
STW.ST,1.6292381,1.3747816,1.6212436,1.3579348,1.6881379,1.3809723,1.2599198
SVOL-B.ST,0.6721916,0.9223013,0.856374,0.9672284,0.9637202,0.94732213,0.87991667
SWEC-A.ST,-1.6382079,-1.4682099,-1.4653099,-1.4894942,-1.4196643,-1.5537627,-1.6584923
SWOL-B.ST,-3.7898512,-3.4058433,-3.5195534,-3.4450412,-3.5001109,-3.5674386,-3.6720707
TEL2-A.ST,-0.24645108,0.0008524714,-0.049358588,0.0058575943,0.019602755,-0.049947426,-0.13866007
TRAC-B.ST,-1.4886501,-1.2191373,-1.2784286,-1.2220061,-1.2194384,-1.2890791,-1.379894
TROAX.ST,-1.9792284,-1.7142909,-1.7659663,-1.7294289,-1.7191027,-1.8065983,-1.9038148
VNE-SDB.ST,4.4684052,3.8617454,4.0694246,4.460629,4.734651,5.110826,5.3163404
VOLO.ST,-0.06859817,0.07244829,0.04462654,0.18442288,0.21713266,0.24684212,0.21393856
VSSAB-B.ST,33.36318,21.014414,24.315393,29.616583,33.40846,40.20571,44.34399
XSPRAY.ST,1.2187182,1.3165832,1.3474759,1.3447387,1.442921,1.3394824,1.2570986
XVIVO.ST,-1.402667,-1.199254,-1.2282544,-1.1812568,-1.1474273,-1.2163424,-1.298007
ZZ-B.ST,1.6180706,1.6569577,1.736186,1.6462651,1.7975045,1.6173081,1.5107365
