,0,1,2,3,4,5,6
NYF.ST,-1.5452921,-1.3815829,-1.3674281,-1.4194719,-1.3377459,-1.4974519,-1.6116052
ONCO.ST,3.2084582,3.304996,3.3254392,3.3676465,3.4549506,3.393813,3.328566
ORES.ST,0.28064463,0.5037126,0.47909456,0.48104152,0.5227788,0.40485266,0.29941425
PAX.ST,5.417183,5.540964,5.5585394,5.576429,5.6628957,5.572228,5.490672
PENG-B.ST,0.47524065,0.031876564,0.18494032,0.52466124,0.7405647,1.0469512,1.203676
PLED.ST,32.086624,30.91803,31.27622,32.024353,32.460373,33.242348,33.682262
PRCO-B.ST,-0.65141344,-0.17216101,-0.35604393,-0.15664308,-0.28691292,-0.2483513,-0.32203043
RAY-B.ST,1.9721814,1.6812694,1.8521107,1.9156227,2.157815,2.1735764,2.1906896
SBB-B.ST,-0.097793125,0.22324413,0.14801879,0.1864242,0.17461024,0.07821209,-0.031137254
SCA-B.ST,1.0933627,1.3748763,1.323566,1.3350383,1.3499004,1.2315944,1.117817
SECT-B.ST,-10.906565,-10.66978,-10.706329,-10.708589,-10.686577,-10.800809,-10.90343
SENS.ST,9.986276,6.6936097,7.6542354,9.043706,10.140573,11.863524,12.934764
SEZI.ST,-2.5192924,-2.266061,-2.305384,-2.3022873,-2.2775414,-2.3963683,-2.5054455
SF.ST,-1.5641848,-1.3856176,-1.3729076,-1.4413198,-1.3607092,-1.5384218,-1.6619081
SINT.ST,-0.6924213,-0.49091882,-0.5013083,-0.51665306,-0.46123987,-0.59107125,-0.6978556
SKF-B.ST,1.9504864,2.054605,2.0858998,2.0661757,2.1674697,2.0442958,1.9518234
SLITE.ST,-3.2965336,-3.5097044,-3.2860458,-3.5399039,-3.2368627,-3.5365076,-3.6585
SMF.ST,0.7911775,0.19744922,0.5674436,0.34790483,0.8057249,0.58918864,0.54923403
SNM.ST,8.467511,6.21566,6.8741846,7.9417768,8.698587,9.962394,10.72895
SOF-B.ST,0.28339604,-0.6296583,-0.31494963,0.11372686,0.4983322,0.9575596,1.2363749
SPEC.ST,5.6835055,5.2829747,5.583065,5.349221,5.7372074,5.475846,5.3914523
STAR-B.ST,0.16218513,-2.8845735,-1.9253373,-0.8367346,0.22998175,1.6369358,2.5646667
STRAX.ST,96.761566,59.429955,69.09264,85.61794,96.59316,117.82598,130.66957
SVIK.ST,21.375877,16.02784,17.3712,20.108019,21.653454,24.976229,26.922981
TEL2-B.ST,0.7843154,0.9061657,0.91745615,0.9338866,1.0141065,0.9231749,0.8411893
TELIA.ST,0.19996631,0.09509054,0.20110779,0.20257829,0.38230202,0.30886415,0.2631308
THULE.ST,1.3243273,1.5872191,1.5443444,1.5544872,1.578077,1.4611434,1.3504581
TIETOS.ST,1.4959117,1.49019,1.4865899,1.7511445,1.807571,1.977062,2.019924
TOBII.ST,2.1907005,2.3603346,2.3149467,2.4813223,2.4967313,2.5462039,2.5170312
TORSAB.ST,-0.98100007,-0.7376715,-0.76552737,-0.7855965,-0.7472316,-0.8885397,-1.0060226
VERI.ST,1.8242339,1.6956573,1.7882457,1.8988366,2.057668,2.0968566,2.1029532
XBRANE.ST,10.133619,10.221056,10.238374,10.310094,10.400164,10.360767,10.302519
ACE.ST,0.3087778,0.48646227,0.48958576,0.46232462,0.5328974,0.39388573,0.2860937
ADDT-B.ST,-1.402947,-1.2035307,-1.2098533,-1.2449079,-1.1838301,-1.3332524,-1.4483873
AGRO.ST,78.698944,47.17742,55.398937,69.22329,78.539856,96.33211,107.133804
ALLG-B.ST,-2.590339,-2.9591084,-2.853909,-2.457702,-2.2963872,-1.9417211,-1.773424
ANOD-B.ST,72.536896,43.746445,51.276142,63.839756,72.39292,88.57318,98.3971
ARP.ST,-3.8395033,-3.588991,-3.626215,-3.626985,-3.6014297,-3.7218814,-3.8305395
ASAP.ST,-0.9988624,-0.95846283,-0.87669516,-0.98731166,-0.8339262,-1.0328422,-1.1469887
ATIC.ST,-0.09791575,0.018782038,-0.029801007,0.21917929,0.2273937,0.36663225,0.3820294
ATVEXA-B.ST,-0.69572055,-0.36453375,-0.44693872,-0.39826316,-0.4184258,-0.5056119,-0.6121906
AUR.ST,70.7742,-38.470848,-9.157314,34.75093,67.73881,125.90313,161.99228
AXFO.ST,-1.5912179,-1.3434634,-1.3772154,-1.3895572,-1.3567874,-1.4918149,-1.6077566
AZELIO.ST,-1.6500067,-1.552391,-1.5101275,-1.5653888,-1.4547342,-1.6077349,-1.7103299
BEGR.ST,15.180983,10.216635,11.570598,13.811097,15.369845,18.153994,19.838783
BEIA-B.ST,11.862315,11.571674,11.80434,11.656898,11.97885,11.778316,11.701791
BEIJ-B.ST,1.6344659,1.7933025,1.8138316,1.7491801,1.8409252,1.6659312,1.5447251
BESQ.ST,0.76699394,0.9954297,0.93604964,1.0617404,1.0630627,1.0654297,1.0094297
BETCO.ST,2.7447333,2.9556508,2.9506423,2.9023228,2.968213,2.800285,2.6746967
BIOG-B.ST,-1.9413687,-1.7017059,-1.7329724,-1.7344937,-1.7014965,-1.8227446,-1.9308581
BMAX.ST,2.9111922,2.8250966,2.8500617,3.1277997,3.2154765,3.4070885,3.4685333
BOL.ST,0.6383379,0.80967873,0.79407644,0.8443036,0.8934233,0.8303576,0.7546787
BONES.ST,-0.5088282,-0.66455346,-0.46842268,-0.7168987,-0.4377646,-0.74574476,-0.8811014
BRAV.ST,-0.24309975,-0.10869558,-0.074585885,-0.15716726,-0.05198689,-0.23931918,-0.3619592
BURE.ST,0.56935304,0.8505181,0.7570068,0.93014365,0.8942539,0.93591124,0.88949835
CAMX.ST,1.2935542,1.4915817,1.4690657,1.5091237,1.5513068,1.4744885,1.3897282
CANTA.ST,-0.15585923,0.08195098,0.05096948,0.060034856,0.09327706,-0.018046027,-0.12181339
CBTT-B.ST,1.633966,1.894032,1.8537089,1.8614404,1.88756,1.7688494,1.657921
CI-B.ST,-2.4648166,-2.6811075,-2.451135,-2.7307665,-2.4179878,-2.7448184,-2.8789203
CLAS-B.ST,2.2317345,2.27332,2.3137138,2.3570018,2.465489,2.4131057,2.3582542
CLAV.ST,-0.13147916,-0.5054974,-0.43313298,0.09122029,0.21769409,0.69427806,0.9122927
CRED-A.ST,-2.4341345,-2.1507592,-2.2044075,-2.190976,-2.1819131,-2.2945273,-2.404671
DELARK.ST,-1.5377889,-1.231632,-1.2940977,-1.2834089,-1.2821636,-1.4021627,-1.5189143
DOM.ST,-0.32470182,-0.11056401,-0.13371047,-0.12775074,-0.08449993,-0.19718233,-0.2994002
EKTA-B.ST,0.65661997,0.9346767,0.86934394,0.93809164,0.9359147,0.87471145,0.78544086
ELUX-B.ST,3.2642188,3.4953115,3.4364872,3.5601614,3.5642254,3.5615594,3.502215
EMBRAC-B.ST,-0.6971574,-0.47618702,-0.4899317,-0.5259027,-0.47253978,-0.626086,-0.7456068
ESSITY-A.ST,-4.796296,-4.5457153,-4.5823464,-4.595445,-4.5679398,-4.701176,-4.8157697
ESSITY-B.ST,-3.8885863,-3.5790522,-3.6502333,-3.62452,-3.6331034,-3.7381291,-3.849162
EWRK.ST,0.5460846,0.6711139,0.6884268,0.68913245,0.77353287,0.66933554,0.58282745
FABG.ST,-1.5272958,-1.2635795,-1.3056397,-1.3056927,-1.2830036,-1.4072614,-1.5201977
FAG.ST,4.234048,4.3828115,4.323051,4.569013,4.5708513,4.6974707,4.701101
FASTAT.ST,-2.6836536,-2.65636,-2.5582721,-2.716703,-2.5452302,-2.7881668,-2.9187844
FEEL.ST,2.0498676,0.46651033,0.9242453,1.7459284,2.2878208,3.2224586,3.7730749
FOOT-PREF.ST,-1.6001655,-1.2683554,-1.3509482,-1.3096231,-1.3293278,-1.4240198,-1.5341268
FPAR-PREF.ST,-1.4810078,-1.1601629,-1.240582,-1.1880801,-1.2063434,-1.2881161,-1.3911822
GENI.ST,6.642639,7.1188965,6.94375,7.140352,7.0227623,7.0542016,6.9767284
GHUS-B.ST,-0.5628419,-0.4990187,-0.49454984,-0.36041567,-0.2940466,-0.2586448,-0.27918237
GRNG.ST,0.9426658,1.099057,1.093231,1.1313454,1.1910576,1.1181829,1.0403551
HANDI.ST,1.681333,1.895885,1.8516729,1.9476564,1.9657099,1.9408181,1.8753906
HEBA-B.ST,-4.7969937,-4.537797,-4.5770464,-4.590702,-4.5664606,-4.700905,-4.81686
HMS.ST,3.344984,3.4169636,3.4802463,3.400912,3.537011,3.3602688,3.2500598
HOLM-B.ST,2.349471,2.5157306,2.5264277,2.4878178,2.5691373,2.4177687,2.3051121
HRNTS.ST,2.5441566,2.7728717,2.7472246,2.7257526,2.7702432,2.6252587,2.50583
IMPC.ST,-8.988009,-10.1994295,-9.88737,-9.07506,-8.710733,-7.823011,-7.3273787
ISOFOL.ST,0.6854058,0.7938961,0.79652876,0.8766679,0.9431521,0.9188378,0.86769336
KAMBI.ST,7.382593,7.484415,7.5016937,7.5524387,7.640135,7.5817814,7.5152392
KARO.ST,10.640267,2.992472,5.0265837,8.451246,10.775007,15.100045,17.715918
KDEV.ST,9.785099,8.023553,8.514824,9.477634,10.060096,11.150334,11.783604
KFAST-B.ST,-5.222542,-4.952277,-5.0099783,-4.98999,-4.9860263,-5.088989,-5.1937943
KINV-A.ST,2.0200362,1.6274248,1.821873,1.9386505,2.2060764,2.2860498,2.341647
KLED.ST,-1.0245417,-0.77063286,-0.8160454,-0.7880377,-0.76937354,-0.8652888,-0.9653592
KLOV-B.ST,-0.88036835,-0.7206607,-0.69951737,-0.76844835,-0.67871827,-0.85471547,-0.9751451
LIAB.ST,-1.0193084,-0.89184505,-0.8986292,-0.8194442,-0.76312494,-0.79012793,-0.84477895
LIDDS.ST,-0.7765106,-0.5821377,-0.59504604,-0.5921489,-0.5397351,-0.6509766,-0.7492133
LIPI.ST,-8.580255,-8.335648,-8.397595,-8.30586,-8.313078,-8.337207,-8.403339
LUPE.ST,0.7474649,0.8521321,0.9002802,0.8115645,0.93246925,0.7422255,0.6217649
MANG.ST,-2.2014527,-2.0385041,-2.0284157,-2.0611877,-1.985768,-2.1250303,-2.2298567
MEAB-B.ST,2.559785,2.3745112,2.399818,2.8211255,2.9043732,3.2506173,3.3891075
NEWA-B.ST,0.8662139,0.91423804,0.9540587,0.98299515,1.0911703,1.0243001,0.9625843
NHCBHFFS.ST,-83.01425,-83.178764,-83.11482,-83.071655,-82.99356,-82.94324,-82.906715
NOBINA.ST,0.021592172,0.27813628,0.24349988,0.230386,0.26229423,0.12486881,0.006923094
NOTE.ST,0.5664116,0.5022251,0.6348899,0.5010546,0.7084213,0.5011117,0.39700487
NP3.ST,-1.211902,-0.91563916,-0.97832036,-0.9488506,-0.9487145,-1.0487772,-1.1557788
OEM-B.ST,-0.42311975,-0.18201928,-0.20932882,-0.22587228,-0.18685962,-0.3247151,-0.4405396
PACT.ST,0.5918719,0.68981946,0.6977422,0.7769816,0.8483576,0.8253852,0.77649456
PDX.ST,2.1393907,2.2360048,2.2702062,2.2585797,2.3612723,2.248348,2.1618576
PEAB-B.ST,-1.3544531,-1.0607898,-1.1301585,-1.0746785,-1.0819514,-1.1565171,-1.2528418
PRIC-B.ST,-0.7620684,-0.37678108,-0.5032865,-0.36762172,-0.43772218,-0.4463828,-0.52667177
QLINEA.ST,0.84915864,1.1891844,1.1044599,1.1528221,1.1311712,1.0411849,0.9319235
RATO-A.ST,6.935977,5.896784,6.2635336,6.700786,7.1423445,7.623784,7.926719
RATO-B.ST,17.322212,15.803544,16.302408,16.969088,17.55637,18.317938,18.79149
REJL-B.ST,0.58884555,0.7521591,0.76910657,0.709877,0.7967182,0.62761855,0.5087416
RESURS.ST,0.10701559,0.26552552,0.27471206,0.2472886,0.3252661,0.18776427,0.0824594
SALT-B.ST,5.7653103,4.2935443,4.7557845,5.473613,6.0061555,6.8233213,7.320882
SANION.ST,2.3479931,2.36776,2.4075916,2.489327,2.5952582,2.584112,2.5496163
SBB-D.ST,-1.3871773,-1.0678824,-1.1418835,-1.1118125,-1.1223034,-1.2261344,-1.3383443
SEB-A.ST,1.6333419,1.8796418,1.8290182,1.8920655,1.9063462,1.8429718,1.7564653
SEB-C.ST,1.0917726,1.2712688,1.2737358,1.2442708,1.3155204,1.1726434,1.0623537
SINCH.ST,-2.550276,-2.175287,-2.282449,-2.2112854,-2.2594962,-2.3289814,-2.4331875
SIVE.ST,3.3973312,3.5907927,3.5854628,3.5731196,3.6365116,3.5070877,3.4003801
SKA-B.ST,0.26206207,0.18612325,0.280121,0.28566256,0.45233285,0.3793278,0.33026877
SOBI.ST,1.9250532,2.042661,2.0490491,2.1059422,2.1777334,2.128584,2.0657027
SSAB-B.ST,19.596655,17.912476,18.330156,19.455011,19.977264,21.202925,21.872095
TETY.ST,0.28477782,0.44165564,0.4261559,0.49981952,0.5474449,0.5102731,0.4476367
TFBANK.ST,-0.22007814,-0.027311122,-0.029054984,-0.06923412,-0.0022360806,-0.1569616,-0.27385658
TRAIN-B.ST,-51.720085,-52.05313,-51.832302,-52.047165,-51.7772,-51.98256,-52.039043
TREL-B.ST,1.308735,1.5355659,1.4928924,1.5596724,1.5809488,1.5251921,1.4449579
UPSALE.ST,-1.0639048,-0.8098108,-0.8584929,-0.81534684,-0.801372,-0.88184255,-0.9750825
VICO.ST,0.4429128,0.42386872,0.45981988,0.6094541,0.7076992,0.7701345,0.7718315
WALL-B.ST,-2.4118361,-2.1636386,-2.1952322,-2.2120361,-2.1786768,-2.3161435,-2.432242
ZETA.ST,1.600474,1.82581,1.8012799,1.8005012,1.843759,1.7212538,1.6130177
3KR.ST,-0.7562527,-0.5391121,-0.55110914,-0.59485435,-0.53805935,-0.69997126,-0.82324743
ABSO.ST,1.0790411,1.3771468,1.3091223,1.3612139,1.356564,1.2763752,1.1767584
ACRI.ST,-1.8805478,-1.6555624,-1.6744349,-1.7025925,-1.655175,-1.8010392,-1.9178526
ALIF-B.ST,-2.317895,-2.0437522,-2.0885992,-2.093236,-2.074421,-2.2034278,-2.3191912
ALM.ST,10.40647,7.310439,8.12653,9.709889,10.663388,12.548145,13.6535225
AM1S.ST,-0.029558266,0.051062074,0.107456595,0.026957832,0.154733,-0.022466399,-0.13367496
ARISE.ST,-0.1870814,-0.18561344,-0.076976895,-0.22586054,-0.04282927,-0.27418533,-0.3969519
ATA-SDB.ST,3.1769753,3.1986609,3.2680917,3.2421086,3.3824468,3.2654126,3.1866972
ATRE.ST,-0.6164616,-0.46602508,-0.48272145,-0.40847662,-0.3603027,-0.39734572,-0.46018454
BALCO.ST,1.5854378,1.8446633,1.8114756,1.793728,1.8281587,1.6846236,1.5634581
BILI-A.ST,3.3596272,3.6495547,3.5794494,3.6492608,3.6450787,3.5797434,3.485805
BILL.ST,-0.33659768,-0.059213273,-0.12670656,-0.04974703,-0.055457097,-0.10731087,-0.19216172
BINV.ST,9.486316,3.5924935,5.214037,7.7588663,9.599826,12.8190155,14.794305
BIOVIC-B.ST,1.0994071,1.2810158,1.2820194,1.2584039,1.3272432,1.190474,1.0828401
BONAV-A.ST,1.2711505,1.425112,1.3962249,1.5240704,1.5570444,1.5720336,1.5309404
BONEX.ST,-1.8324455,-1.6005361,-1.6306374,-1.6270161,-1.5924386,-1.7081506,-1.8132302
BORG.ST,-2.964649,-4.196494,-3.7914531,-3.236989,-2.7622578,-2.1320822,-1.7416004
BOUL.ST,2.567743,2.8595169,2.7795105,2.8942442,2.875046,2.856796,2.7839189
BRE2.ST,-2.4363978,-2.07748,-2.1811302,-2.1011662,-2.145344,-2.2046266,-2.3028626
BRG-B.ST,1.3501277,-1.0440799,-0.32233426,0.69334674,1.5213077,2.7601802,3.5323033
BUFAB.ST,1.18788,1.3709222,1.3701919,1.3483766,1.4159269,1.2801118,1.1723784
BYGGP.ST,-1.0198442,-0.7818853,-0.8119534,-0.8118961,-0.77734435,-0.8974017,-1.0049103
CALTX.ST,-1.8389155,-1.7781082,-1.7072586,-1.8084847,-1.6676805,-1.8592495,-1.9725499
CAST.ST,-3.654138,-3.3789399,-3.4289546,-3.4221215,-3.4093854,-3.5267003,-3.6376817
CFISH.ST,-6.4402046,-6.526947,-6.4019775,-6.506185,-6.3097258,-6.4814744,-6.5675435
CLIME-B.ST,0.6254681,0.71654564,0.73343873,0.7918802,0.87287253,0.83087564,0.7752171
COOR.ST,-2.6402073,-2.4610975,-2.4532368,-2.513901,-2.4379377,-2.6085317,-2.7295678
CORE-PREF.ST,-0.3185232,-0.024520377,-0.08217191,-0.07129414,-0.063556544,-0.18334097,-0.29912764
CRAD-B.ST,-0.12881146,0.044626944,0.054180693,0.007962977,0.08568185,-0.0709938,-0.18552227
CTM.ST,12.725237,11.967087,12.143321,12.883733,13.12105,13.850873,14.219505
DEDI.ST,-0.06824173,-0.14663585,-0.15236312,0.21752603,0.26846457,0.55139625,0.6504814
DIOS.ST,0.15905346,0.31397948,0.3422926,0.2502199,0.35018972,0.15005592,0.019183759
DMYD-B.ST,0.7120975,0.9187278,0.8895656,0.9381388,0.97283,0.903475,0.8207955
DUNI.ST,-0.25183463,-0.025397945,-0.04757623,-0.061530627,-0.016954472,-0.15054128,-0.26287064
EAST.ST,-0.64762676,-0.31377342,-0.3935852,-0.35910314,-0.3759003,-0.477527,-0.59056795
ERIC-B.ST,10.38189,7.999172,8.691542,9.8079195,10.614617,11.940759,12.742224
EVO.ST,1.3317281,1.5046457,1.5230808,1.4492657,1.5379306,1.3532538,1.226824
FMM-B.ST,-0.030394962,0.23390225,0.19102097,0.19345964,0.21687916,0.09299687,-0.020626614
FPIP.ST,-1.8904265,-1.6626176,-1.6930583,-1.681022,-1.647337,-1.7539549,-1.8545961
FRISQ.ST,0.8765772,0.55350405,0.70119303,0.88649666,1.1014925,1.2401999,1.3119646
GARO.ST,0.9135582,1.0425202,1.0781509,1.0044991,1.1110152,0.93287694,0.81482965
HLDX.ST,8.011373,7.780034,7.878385,8.122471,8.289527,8.4658375,8.539102
HOLM-A.ST,-2.7394907,-2.72313,-2.6197648,-2.7817342,-2.6046455,-2.8494933,-2.9795322
HOVD.ST,1.1556247,1.3431122,1.3439862,1.3100129,1.379528,1.2313249,1.1179615
HUSQ-A.ST,-1.9233172,-2.295789,-2.1848397,-1.8100089,-1.6389216,-1.3077575,-1.150244
IBT-B.ST,1.4592123,1.4638872,1.5097392,1.594296,1.7047689,1.7001698,1.6711602
ICA.ST,-0.6638211,-0.41148087,-0.45437694,-0.43271285,-0.41096684,-0.5132752,-0.6159188
INDU-C.ST,-0.23722892,0.0058156415,-0.023754997,-0.03588094,0.0010704107,-0.13322985,-0.2480576
INSTAL.ST,1.5157154,1.7943754,1.7471462,1.7537578,1.7723416,1.6502894,1.5357561
INVE-B.ST,-0.12442836,0.12893312,0.09306013,0.0878565,0.11830762,-0.011012443,-0.1252604
INWI.ST,2.1027293,2.3211308,2.2811756,2.3551848,2.3789926,2.3314354,2.255793
KLOV-A.ST,1.2817558,0.97897434,1.1126904,1.317861,1.5174179,1.6729995,1.7491672
LAMM-B.ST,2.9819822,2.872094,2.9612098,3.0452,3.2056725,3.2124639,3.2004275
LATO-B.ST,0.5999892,0.8439527,0.8142137,0.8048783,0.8418285,0.7096938,0.595594
LUC.ST,8.487171,7.96831,8.070917,8.718109,8.878506,9.48745,9.776442
LUG.ST,-2.7432735,-2.550791,-2.5534756,-2.5919614,-2.5284479,-2.6784723,-2.7922664
MAG.ST,3.563075,3.595805,3.574776,3.845825,3.8864033,4.0539856,4.089873
MEKO.ST,3.8047965,3.8038075,3.8030841,4.0575824,4.118865,4.2761283,4.3126674
MIDW-A.ST,-6.907413,-7.811201,-7.5966225,-6.8775377,-6.598181,-5.8524837,-5.461312
MIDW-B.ST,-0.19344667,-1.6602539,-1.2434235,-0.4520622,0.05384117,0.9437103,1.4580163
MOB.ST,21.35769,20.52334,20.891336,21.091547,21.546516,21.756859,21.920162
MVIR-B.ST,28.775347,18.707693,21.694,25.256014,28.58874,33.372078,36.48175
NCAB.ST,-1.1294358,-0.95930594,-0.9505901,-0.98935854,-0.91381127,-1.0614611,-1.1713223
NCC-B.ST,-1.3437657,-1.192011,-1.192011,-1.1748359,-1.1097305,-1.2005303,-1.2846949
NENT-A.ST,-0.9927863,-0.65387416,-0.7417309,-0.68737566,-0.7131502,-0.79608613,-0.9020635
NIL-B.ST,1.9772125,1.9079678,1.9629042,2.1212823,2.2402914,2.3170474,2.3306327
NTEK-B.ST,-0.10485766,-0.14617896,-0.08589665,-0.009607359,0.11972754,0.11119755,0.08441327
OASM.ST,-0.16736579,-0.34825143,-0.2039939,-0.2236816,-0.0065603266,-0.08698803,-0.12432972
PNDX-B.ST,0.47614852,0.6106937,0.6353845,0.5904393,0.68478227,0.5338384,0.4262426
QAIR.ST,2.4369445,2.72813,2.6665561,2.6843116,2.6900218,2.5746043,2.4594412
QLRO.ST,2.643902,1.4465352,1.8285215,2.4392147,2.8872488,3.5639899,3.9701653
SAAB-B.ST,-0.06364829,0.06279078,0.06540764,0.11876608,0.18529393,0.1332971,0.06871595
SAS.ST,19.49925,11.831973,13.928897,17.27497,19.631405,23.874138,26.479445
SBB-PREF.ST,-0.3374378,-0.061474696,-0.10717038,-0.113419205,-0.09270611,-0.22664021,-0.3459768
SCST.ST,1.3991321,1.5982099,1.5943985,1.5561204,1.6220362,1.4667928,1.3484044
SECARE.ST,-0.50723475,-0.5925891,-0.43522668,-0.6353957,-0.39999557,-0.6690405,-0.79627067
SECU-B.ST,1.1678302,1.0016663,1.1289878,1.154154,1.3543671,1.3135983,1.2899457
SEDANA.ST,-1.5856116,-1.3897332,-1.3897986,-1.4415652,-1.3738917,-1.5386828,-1.6595169
SENZA.ST,-0.2651524,-0.3353278,-0.35260627,0.045340415,0.08321752,0.39251328,0.5015144
SHB-B.ST,1.6076914,1.6054116,1.6861638,1.6411535,1.7948169,1.6621511,1.5793962
SKMO.ST,-0.61831295,-0.3536412,-0.40714526,-0.3656991,-0.35540128,-0.4403624,-0.537505
SOLT.ST,2.9712245,2.9345357,3.0277448,2.9994667,3.164792,3.0537148,2.9849055
SPOR.ST,-0.9160389,-1.3235801,-1.1186789,-1.0233922,-0.7468516,-0.6828094,-0.6308233
SSAB-A.ST,14.0738125,12.187839,12.681404,13.805098,14.4057455,15.663908,16.372423
STE-A.ST,2.17082,2.335872,2.329982,2.358667,2.4193923,2.3350785,2.2510417
STE-R.ST,5.2212276,5.404511,5.3741283,5.4734564,5.5084224,5.4879103,5.4271903
STEF-B.ST,1.6468178,1.7966359,1.8208163,1.7583009,1.8533666,1.6821854,1.5639659
STW.ST,3.6629949,3.5496304,3.7206302,3.5249612,3.776663,3.5128798,3.3905923
SVOL-B.ST,1.0160898,1.1850764,1.1722175,1.2132906,1.266673,1.1940601,1.1141214
SWEC-A.ST,-1.1252548,-0.8718404,-0.9147001,-0.8961711,-0.8745187,-0.97967196,-1.0835481
SWOL-B.ST,-3.659584,-3.2758045,-3.389076,-3.3153632,-3.3698916,-3.4380674,-3.5430422
TEL2-A.ST,0.72562796,0.9651252,0.9214334,0.96652156,0.98807305,0.9088659,0.8168642
TRAC-B.ST,0.42792037,0.69950616,0.64410764,0.6870763,0.695583,0.6106789,0.5126225
TROAX.ST,-0.5552802,-0.34167668,-0.3587537,-0.36916998,-0.320408,-0.44768006,-0.5551841
VNE-SDB.ST,6.85967,6.4413257,6.564516,6.982951,7.1716456,7.543903,7.7218137
VOLO.ST,3.165969,3.2839155,3.2780075,3.379847,3.438694,3.4318166,3.3858478
VSSAB-B.ST,31.742525,19.824644,23.006746,28.14323,31.798792,38.377205,42.377132
XSPRAY.ST,1.1430215,1.2558008,1.28181,1.2727741,1.3664017,1.2543801,1.1663407
XVIVO.ST,-0.31456763,-0.10321696,-0.13194968,-0.095557205,-0.06028609,-0.14172277,-0.22996525
ZZ-B.ST,-0.07932227,0.060347125,0.0782137,0.05602745,0.14080209,0.013239694,-0.08439171
